,month,fr_airport,to_airport,passenger_d
4640,2018-08-01,EHAM,ESSL,4866.0
4641,2018-08-01,EHAM,WSSS,19218.0
4642,2018-08-01,EHAM,LJLJ,4113.0
4643,2018-08-01,EHAM,SMJP,11797.0
4644,2018-08-01,EHAM,VTBS,15826.0
4645,2018-08-01,EHAM,LTAI,34283.0
4646,2018-08-01,EHAM,LTBA,36291.0
4647,2018-08-01,EHAM,LTBJ,9177.0
4648,2018-08-01,EHAM,LTBS,7913.0
4649,2018-08-01,EHAM,LTFE,9754.0
4650,2018-08-01,EHAM,LTFJ,18038.0
4651,2018-08-01,EHAM,RCTP,15046.0
4652,2018-08-01,EHAM,HTKJ,10148.0
4653,2018-08-01,EHAM,UKBB,10438.0
4654,2018-08-01,EHAM,EGAA,6138.0
4655,2018-08-01,EHAM,EGBB,28799.0
4656,2018-08-01,EHAM,EGCC,44075.0
4657,2018-08-01,EHAM,EGFF,6229.0
4658,2018-08-01,EHAM,EGGD,18910.0
4659,2018-08-01,EHAM,EGGP,10311.0
4660,2018-08-01,EHAM,EGGW,34275.0
4661,2018-08-01,EHAM,EGHI,9250.0
4662,2018-08-01,EHAM,EGKK,45373.0
4663,2018-08-01,EHAM,EGLC,21929.0
4664,2018-08-01,EHAM,EGLL,66727.0
4665,2018-08-01,EHAM,EGMC,8704.0
4666,2018-08-01,EHAM,EGNJ,5483.0
4667,2018-08-01,EHAM,EGNM,10270.0
4668,2018-08-01,EHAM,EGNT,14581.0
4669,2018-08-01,EHAM,EGNV,4328.0
4670,2018-08-01,EHAM,EGPD,13040.0
4671,2018-08-01,EHAM,EGPE,5827.0
4672,2018-08-01,EHAM,EGPF,20278.0
4673,2018-08-01,EHAM,EGPH,33522.0
4674,2018-08-01,EHAM,EGSH,6732.0
4675,2018-08-01,EHAM,EGSS,14931.0
4676,2018-08-01,EHAM,KATL,35628.0
4677,2018-08-01,EHAM,KBOS,14888.0
4678,2018-08-01,EHAM,KDTW,31700.0
4679,2018-08-01,EHAM,KEWR,7334.0
4680,2018-08-01,EHAM,KIAD,15290.0
4681,2018-08-01,EHAM,KIAH,15989.0
4682,2018-08-01,EHAM,KJFK,45265.0
4683,2018-08-01,EHAM,KLAX,22440.0
4684,2018-08-01,EHAM,KMCO,6008.0
4685,2018-08-01,EHAM,KMSP,29092.0
4686,2018-08-01,EHAM,KORD,15517.0
4687,2018-08-01,EHAM,KPDX,8218.0
4688,2018-08-01,EHAM,KPHL,5414.0
4689,2018-08-01,EHAM,KSEA,16810.0
4690,2018-08-01,EHAM,KSFO,16947.0
4691,2018-08-01,EHAM,KSLC,10476.0
4692,2018-08-01,EHAM,FACT,10204.0
4693,2018-08-01,EHAM,FAOR,9875.0
4694,2018-08-01,EHBK,LGIR,2515.0
4695,2018-08-01,EHBK,LGKO,2570.0
4696,2018-08-01,EHBK,LGRP,2042.0
4697,2018-08-01,EHBK,LEAL,2382.0
4698,2018-08-01,EHBK,LEGE,1306.0
4699,2018-08-01,EHBK,LIBD,1550.0
4700,2018-08-01,EHBK,LTAI,3606.0
4701,2018-08-01,EHEH,LBSF,6528.0
4702,2018-08-01,EHEH,LKPR,6218.0
4703,2018-08-01,EHEH,GCLP,4702.0
4704,2018-08-01,EHEH,GCTS,3085.0
4705,2018-08-01,EHEH,LEAL,12372.0
4706,2018-08-01,EHEH,LEBL,8117.0
4707,2018-08-01,EHEH,LEGE,4490.0
4708,2018-08-01,EHEH,LEIB,10021.0
4709,2018-08-01,EHEH,LEMD,3027.0
4710,2018-08-01,EHEH,LEMG,12442.0
4711,2018-08-01,EHEH,LEPA,8912.0
4712,2018-08-01,EHEH,LERS,3783.0
4713,2018-08-01,EHEH,LEVC,11339.0
4714,2018-08-01,EHEH,LEZL,3287.0
4715,2018-08-01,EHEH,LFMN,6200.0
4716,2018-08-01,EHEH,LHBP,13096.0
4717,2018-08-01,EHEH,EIDW,5499.0
4718,2018-08-01,EHEH,LIME,5216.0
4719,2018-08-01,EHEH,LIPE,4337.0
4720,2018-08-01,EHEH,LIRA,5478.0
4721,2018-08-01,EHEH,LIRP,7037.0
4722,2018-08-01,EHEH,EYVI,2844.0
4723,2018-08-01,EHEH,EVRA,3749.0
4724,2018-08-01,EHEH,GMMX,4012.0
4725,2018-08-01,EHEH,EPGD,6135.0
4726,2018-08-01,EHEH,EPKK,3946.0
4727,2018-08-01,EHEH,EPKT,6799.0
4728,2018-08-01,EHEH,EPMO,3141.0
4729,2018-08-01,EHEH,EPWA,3002.0
4730,2018-08-01,EHEH,EPWR,3900.0
4731,2018-08-01,EHEH,LPFR,12310.0
4732,2018-08-01,EHEH,LPPR,4119.0
4733,2018-08-01,EHEH,LPPT,9267.0
4734,2018-08-01,EHEH,LTAI,5172.0
4735,2018-08-01,EHEH,EGCC,3144.0
4736,2018-08-01,EHEH,EGSS,10342.0
4737,2018-08-01,EHGG,EDDM,772.0
4738,2018-08-01,EHGG,EKCH,1533.0
4739,2018-08-01,EHGG,LGIR,3127.0
4740,2018-08-01,EHGG,GCLP,870.0
4741,2018-08-01,EHGG,LEPA,1551.0
4742,2018-08-01,EHGG,LPFR,1495.0
4743,2018-08-01,EHGG,LTAI,1459.0
4744,2018-08-01,EHGG,EGMC,3052.0
4745,2018-08-01,EHRD,LOWI,2.0
4746,2018-08-01,EHRD,LOWW,1221.0
4747,2018-08-01,EHRD,LGIR,7153.0
4748,2018-08-01,EHRD,GCLP,2737.0
4749,2018-08-01,EHRD,GCTS,1671.0
4750,2018-08-01,EHRD,LEAL,7681.0
4751,2018-08-01,EHRD,LEAM,2433.0
4752,2018-08-01,EHRD,LEBL,4971.0
4753,2018-08-01,EHRD,LEGE,6021.0
4754,2018-08-01,EHRD,LEIB,4458.0
4755,2018-08-01,EHRD,LEMG,7847.0
4756,2018-08-01,EHRD,LEPA,6354.0
4757,2018-08-01,EHRD,LEVC,2347.0
4758,2018-08-01,EHRD,LFBE,3431.0
4759,2018-08-01,EHRD,LFTH,2176.0
4760,2018-08-01,EHRD,LDDU,1753.0
4761,2018-08-01,EHRD,LDPL,2371.0
4762,2018-08-01,EHRD,LDSP,4241.0
4763,2018-08-01,EHRD,LHBP,1831.0
4764,2018-08-01,EHRD,LIPZ,2075.0
4765,2018-08-01,EHRD,LIRF,1894.0
4766,2018-08-01,EHRD,LIRP,2377.0
4767,2018-08-01,EHRD,GMTA,1304.0
4768,2018-08-01,EHRD,LPFR,8569.0
4769,2018-08-01,EHRD,LPPT,2767.0
4770,2018-08-01,EHRD,LTAI,5506.0
4771,2018-08-01,EHRD,EGLC,5082.0
4772,2018-08-01,LOWG,LOWW,4252.0
4773,2018-08-01,LOWG,LSZH,2552.0
4774,2018-08-01,LOWG,EDDF,11405.0
4775,2018-08-01,LOWG,EDDL,2085.0
4776,2018-08-01,LOWG,EDDM,7979.0
4777,2018-08-01,LOWG,EDDS,1412.0
4778,2018-08-01,LOWG,EDDT,2341.0
4779,2018-08-01,LOWG,HEGN,1571.0
4780,2018-08-01,LOWG,LGIR,2643.0
4781,2018-08-01,LOWG,LEPA,3059.0
4782,2018-08-01,LOWG,EHAM,3273.0
4783,2018-08-01,LOWG,LTBA,1729.0
4784,2018-08-01,LOWI,LOWW,7666.0
4785,2018-08-01,LOWI,EDDF,7391.0
4786,2018-08-01,LOWI,EHAM,1673.0
4787,2018-08-01,LOWI,EGCC,683.0
4788,2018-08-01,LOWI,EGGD,332.0
4789,2018-08-01,LOWI,EGKK,3601.0
4790,2018-08-01,LOWI,EGLL,1975.0
4791,2018-08-01,LOWK,LOWW,6250.0
4792,2018-08-01,LOWK,EDDH,1198.0
4793,2018-08-01,LOWK,EDDK,4207.0
4794,2018-08-01,LOWL,LOWW,601.0
4795,2018-08-01,LOWL,EDDF,8400.0
4796,2018-08-01,LOWL,EDDL,1536.0
4797,2018-08-01,LOWL,HEGN,1584.0
4798,2018-08-01,LOWL,LGIR,2542.0
4799,2018-08-01,LOWL,LEPA,3617.0
4800,2018-08-01,LOWL,EGSS,1426.0
4801,2018-08-01,LOWS,LOWW,5820.0
4802,2018-08-01,LOWS,EDDB,2606.0
4803,2018-08-01,LOWS,EDDF,11562.0
4804,2018-08-01,LOWS,EDDH,4053.0
4805,2018-08-01,LOWS,EDDK,2952.0
4806,2018-08-01,LOWS,EDDL,6061.0
4807,2018-08-01,LOWS,EDDT,3354.0
4808,2018-08-01,LOWS,HEGN,2263.0
4809,2018-08-01,LOWS,LEPA,8335.0
4810,2018-08-01,LOWS,EIDW,675.0
4811,2018-08-01,LOWS,ESSA,685.0
4812,2018-08-01,LOWS,LTBA,4017.0
4813,2018-08-01,LOWS,EGCC,1503.0
4814,2018-08-01,LOWS,EGKK,4549.0
4815,2018-08-01,LOWS,EGLL,1385.0
4816,2018-08-01,LOWS,EGSS,6759.0
4817,2018-08-01,LOWW,OMDB,24060.0
4818,2018-08-01,LOWW,LATI,7706.0
4819,2018-08-01,LOWW,LOWG,3914.0
4820,2018-08-01,LOWW,LOWI,7543.0
4821,2018-08-01,LOWW,LOWK,6054.0
4822,2018-08-01,LOWW,LOWS,5205.0
4823,2018-08-01,LOWW,LQSA,6874.0
4824,2018-08-01,LOWW,EBBR,23255.0
4825,2018-08-01,LOWW,LBSF,11928.0
4826,2018-08-01,LOWW,LBWN,6671.0
4827,2018-08-01,LOWW,UMMS,5612.0
4828,2018-08-01,LOWW,CYYZ,5471.0
4829,2018-08-01,LOWW,LSGG,13030.0
4830,2018-08-01,LOWW,LSZH,46473.0
4831,2018-08-01,LOWW,LSZR,2511.0
4832,2018-08-01,LOWW,ZBAA,6665.0
4833,2018-08-01,LOWW,ZSPD,8517.0
4834,2018-08-01,LOWW,LCLK,13879.0
4835,2018-08-01,LOWW,LKPR,6335.0
4836,2018-08-01,LOWW,EDDB,1685.0
4837,2018-08-01,LOWW,EDDF,52285.0
4838,2018-08-01,LOWW,EDDH,29965.0
4839,2018-08-01,LOWW,EDDK,14352.0
4840,2018-08-01,LOWW,EDDL,30902.0
4841,2018-08-01,LOWW,EDDM,23896.0
4842,2018-08-01,LOWW,EDDS,16017.0
4843,2018-08-01,LOWW,EDDT,48714.0
4844,2018-08-01,LOWW,EDDV,9734.0
4845,2018-08-01,LOWW,EKCH,17757.0
4846,2018-08-01,LOWW,HECA,7876.0
4847,2018-08-01,LOWW,HEGN,5321.0
4848,2018-08-01,LOWW,LGAV,14352.0
4849,2018-08-01,LOWW,LGIR,9242.0
4850,2018-08-01,LOWW,LGTS,4451.0
4851,2018-08-01,LOWW,LEBL,22830.0
4852,2018-08-01,LOWW,LEMD,14385.0
4853,2018-08-01,LOWW,LEMG,7899.0
4854,2018-08-01,LOWW,LEPA,34980.0
4855,2018-08-01,LOWW,HAAB,7358.0
4856,2018-08-01,LOWW,EFHK,7293.0
4857,2018-08-01,LOWW,LFLL,6765.0
4858,2018-08-01,LOWW,LFMN,15296.0
4859,2018-08-01,LOWW,LFPG,43469.0
4860,2018-08-01,LOWW,VHHH,5916.0
4861,2018-08-01,LOWW,LDDU,7896.0
4862,2018-08-01,LOWW,LDZA,6048.0
4863,2018-08-01,LOWW,LHBP,4611.0
4864,2018-08-01,LOWW,EIDW,6598.0
4865,2018-08-01,LOWW,LLBG,24227.0
4866,2018-08-01,LOWW,OIIE,7040.0
4867,2018-08-01,LOWW,LICC,4760.0
4868,2018-08-01,LOWW,LIMC,16851.0
4869,2018-08-01,LOWW,LIPE,4154.0
4870,2018-08-01,LOWW,LIPZ,12932.0
4871,2018-08-01,LOWW,LIRF,20045.0
4872,2018-08-01,LOWW,LIRN,3920.0
4873,2018-08-01,LOWW,OJAI,5844.0
4874,2018-08-01,LOWW,RKSI,6738.0
4875,2018-08-01,LOWW,ELLX,4555.0
4876,2018-08-01,LOWW,EVRA,5073.0
4877,2018-08-01,LOWW,LYPG,4837.0
4878,2018-08-01,LOWW,LWSK,5394.0
4879,2018-08-01,LOWW,LMML,7384.0
4880,2018-08-01,LOWW,EHAM,40019.0
4881,2018-08-01,LOWW,ENGM,9572.0
4882,2018-08-01,LOWW,EPKK,3201.0
4883,2018-08-01,LOWW,EPWA,9491.0
4884,2018-08-01,LOWW,LPPT,11037.0
4885,2018-08-01,LOWW,OTHH,12608.0
4886,2018-08-01,LOWW,LROP,19266.0
4887,2018-08-01,LOWW,LYBE,8643.0
4888,2018-08-01,LOWW,ULLI,5897.0
4889,2018-08-01,LOWW,UUDD,9714.0
4890,2018-08-01,LOWW,UUEE,15287.0
4891,2018-08-01,LOWW,ESSA,13062.0
4892,2018-08-01,LOWW,VTBS,17611.0
4893,2018-08-01,LOWW,LTAI,17569.0
4894,2018-08-01,LOWW,LTBA,19598.0
4895,2018-08-01,LOWW,LTFJ,13752.0
4896,2018-08-01,LOWW,RCTP,10255.0
4897,2018-08-01,LOWW,UKBB,11838.0
4898,2018-08-01,LOWW,EGCC,5525.0
4899,2018-08-01,LOWW,EGKK,21485.0
4900,2018-08-01,LOWW,EGLL,42894.0
4901,2018-08-01,LOWW,EGSS,4040.0
4902,2018-08-01,LOWW,KEWR,6357.0
4903,2018-08-01,LOWW,KIAD,6067.0
4904,2018-08-01,LOWW,KJFK,5192.0
4905,2018-08-01,LOWW,KLAX,8012.0
4906,2018-08-01,LOWW,KORD,7791.0
4907,2018-08-01,EPBY,EDDF,1837.0
4908,2018-08-01,EPBY,EDLV,1405.0
4909,2018-08-01,EPBY,EIDW,1713.0
4910,2018-08-01,EPBY,EGBB,2414.0
4911,2018-08-01,EPBY,EGGW,3206.0
4912,2018-08-01,EPBY,EGPF,1714.0
4913,2018-08-01,EPBY,EGSS,5664.0
4914,2018-08-01,EPGD,LOWW,2947.0
4915,2018-08-01,EPGD,EDDF,6125.0
4916,2018-08-01,EPGD,EDDH,3872.0
4917,2018-08-01,EPGD,EDDK,2386.0
4918,2018-08-01,EPGD,EDDM,8192.0
4919,2018-08-01,EPGD,EDLW,5084.0
4920,2018-08-01,EPGD,EKCH,8495.0
4921,2018-08-01,EPGD,EFHK,3098.0
4922,2018-08-01,EPGD,EFTU,5215.0
4923,2018-08-01,EPGD,EIDW,3367.0
4924,2018-08-01,EPGD,LLBG,2281.0
4925,2018-08-01,EPGD,BIKF,2273.0
4926,2018-08-01,EPGD,LIME,3707.0
4927,2018-08-01,EPGD,EHAM,5621.0
4928,2018-08-01,EPGD,EHEH,6263.0
4929,2018-08-01,EPGD,ENAL,6405.0
4930,2018-08-01,EPGD,ENBR,5788.0
4931,2018-08-01,EPGD,ENGM,7700.0
4932,2018-08-01,EPGD,ENHD,3561.0
4933,2018-08-01,EPGD,ENTO,11138.0
4934,2018-08-01,EPGD,ENVA,2402.0
4935,2018-08-01,EPGD,ENZV,3640.0
4936,2018-08-01,EPGD,EPKK,4274.0
4937,2018-08-01,EPGD,EPWA,13278.0
4938,2018-08-01,EPGD,EPWR,1960.0
4939,2018-08-01,EPGD,ESGG,3036.0
4940,2018-08-01,EPGD,ESKN,16040.0
4941,2018-08-01,EPGD,ESMS,6231.0
4942,2018-08-01,EPGD,LTAI,6022.0
4943,2018-08-01,EPGD,EGCC,2565.0
4944,2018-08-01,EPGD,EGCN,3969.0
4945,2018-08-01,EPGD,EGGD,2547.0
4946,2018-08-01,EPGD,EGGP,3127.0
4947,2018-08-01,EPGD,EGGW,17416.0
4948,2018-08-01,EPGD,EGNM,3253.0
4949,2018-08-01,EPGD,EGPH,2417.0
4950,2018-08-01,EPGD,EGSS,9146.0
4951,2018-08-01,EPKK,LOWW,3077.0
4952,2018-08-01,EPKK,EBCI,4720.0
4953,2018-08-01,EPKK,EDDB,5044.0
4954,2018-08-01,EPKK,EDDF,24143.0
4955,2018-08-01,EPKK,EDDM,11882.0
4956,2018-08-01,EPKK,EKCH,5415.0
4957,2018-08-01,EPKK,EFHK,4580.0
4958,2018-08-01,EPKK,LFPG,5712.0
4959,2018-08-01,EPKK,EIDW,7622.0
4960,2018-08-01,EPKK,LLBG,4389.0
4961,2018-08-01,EPKK,LIME,5328.0
4962,2018-08-01,EPKK,LIRA,3982.0
4963,2018-08-01,EPKK,EHAM,5980.0
4964,2018-08-01,EPKK,EHEH,3975.0
4965,2018-08-01,EPKK,ENGM,6231.0
4966,2018-08-01,EPKK,ENTO,6197.0
4967,2018-08-01,EPKK,EPGD,4360.0
4968,2018-08-01,EPKK,EPWA,18819.0
4969,2018-08-01,EPKK,ESKN,4638.0
4970,2018-08-01,EPKK,ESSA,5496.0
4971,2018-08-01,EPKK,EGAA,4489.0
4972,2018-08-01,EPKK,EGCC,7007.0
4973,2018-08-01,EPKK,EGGD,5198.0
4974,2018-08-01,EPKK,EGGP,4818.0
4975,2018-08-01,EPKK,EGKK,6279.0
4976,2018-08-01,EPKK,EGLL,4620.0
4977,2018-08-01,EPKK,EGNM,3150.0
4978,2018-08-01,EPKK,EGPH,5420.0
4979,2018-08-01,EPKK,EGSS,15121.0
4980,2018-08-01,EPKT,OMDW,1978.0
4981,2018-08-01,EPKT,LATI,6942.0
4982,2018-08-01,EPKT,LBBG,22411.0
4983,2018-08-01,EPKT,LBWN,9722.0
4984,2018-08-01,EPKT,LCLK,4158.0
4985,2018-08-01,EPKT,EDDF,5596.0
4986,2018-08-01,EPKT,EDDK,2241.0
4987,2018-08-01,EPKT,EDLW,12043.0
4988,2018-08-01,EPKT,HEGN,7836.0
4989,2018-08-01,EPKT,HEMA,2736.0
4990,2018-08-01,EPKT,HESH,2618.0
4991,2018-08-01,EPKT,LGAV,3983.0
4992,2018-08-01,EPKT,LGIR,10447.0
4993,2018-08-01,EPKT,LGKO,5894.0
4994,2018-08-01,EPKT,LGKR,7423.0
4995,2018-08-01,EPKT,LGRP,8558.0
4996,2018-08-01,EPKT,LGSA,4028.0
4997,2018-08-01,EPKT,LGZA,8131.0
4998,2018-08-01,EPKT,GCFV,3327.0
4999,2018-08-01,EPKT,GCTS,4769.0
5000,2018-08-01,EPKT,LEBL,6004.0
5001,2018-08-01,EPKT,LEPA,5815.0
5002,2018-08-01,EPKT,EIDW,2457.0
5003,2018-08-01,EPKT,LLBG,5435.0
5004,2018-08-01,EPKT,LICC,3178.0
5005,2018-08-01,EPKT,LIME,2067.0
5006,2018-08-01,EPKT,LMML,3018.0
5007,2018-08-01,EPKT,EHAM,1431.0
5008,2018-08-01,EPKT,EHEH,6837.0
5009,2018-08-01,EPKT,ENTO,5298.0
5010,2018-08-01,EPKT,ENZV,2694.0
5011,2018-08-01,EPKT,EPWA,6267.0
5012,2018-08-01,EPKT,ESKN,3103.0
5013,2018-08-01,EPKT,ESMS,2956.0
5014,2018-08-01,EPKT,LTAI,20755.0
5015,2018-08-01,EPKT,LTFE,6205.0
5016,2018-08-01,EPKT,UKKK,2223.0
5017,2018-08-01,EPKT,EGCN,4081.0
5018,2018-08-01,EPKT,EGGD,2295.0
5019,2018-08-01,EPKT,EGGP,2283.0
5020,2018-08-01,EPKT,EGGW,17573.0
5021,2018-08-01,EPKT,EGSS,5614.0
5022,2018-08-01,EPLB,EIDW,1656.0
5023,2018-08-01,EPLB,LLBG,1428.0
5024,2018-08-01,EPLB,LIMC,1278.0
5025,2018-08-01,EPLB,EHEH,1970.0
5026,2018-08-01,EPLB,ENTO,1908.0
5027,2018-08-01,EPLB,ESKN,1479.0
5028,2018-08-01,EPLB,UKBB,1439.0
5029,2018-08-01,EPLB,EGGW,6198.0
5030,2018-08-01,EPLB,EGSS,3046.0
5031,2018-08-01,EPLL,EIDW,1695.0
5032,2018-08-01,EPLL,EGNX,1507.0
5033,2018-08-01,EPLL,EGSS,4507.0
5034,2018-08-01,EPMO,EBCI,9241.0
5035,2018-08-01,EPMO,EDDK,3815.0
5036,2018-08-01,EPMO,EDJA,1987.0
5037,2018-08-01,EPMO,LGAV,4012.0
5038,2018-08-01,EPMO,GCTS,1653.0
5039,2018-08-01,EPMO,LEAL,3219.0
5040,2018-08-01,EPMO,LEBL,3678.0
5041,2018-08-01,EPMO,LEMD,3965.0
5042,2018-08-01,EPMO,LFOB,3963.0
5043,2018-08-01,EPMO,EIDW,5139.0
5044,2018-08-01,EPMO,LIME,5180.0
5045,2018-08-01,EPMO,LIPE,2968.0
5046,2018-08-01,EPMO,LIRA,5443.0
5047,2018-08-01,EPMO,EHEH,3188.0
5048,2018-08-01,EPMO,ENTO,5065.0
5049,2018-08-01,EPMO,ESKN,4403.0
5050,2018-08-01,EPMO,EGBB,2414.0
5051,2018-08-01,EPMO,EGCC,2545.0
5052,2018-08-01,EPMO,EGGD,2381.0
5053,2018-08-01,EPMO,EGGP,3089.0
5054,2018-08-01,EPMO,EGNX,2409.0
5055,2018-08-01,EPMO,EGPH,1501.0
5056,2018-08-01,EPMO,EGSS,20318.0
5057,2018-08-01,EPPO,LBBG,3171.0
5058,2018-08-01,EPPO,LBWN,5409.0
5059,2018-08-01,EPPO,EDDF,5528.0
5060,2018-08-01,EPPO,EDDM,4535.0
5061,2018-08-01,EPPO,EDLW,2606.0
5062,2018-08-01,EPPO,EKBI,1515.0
5063,2018-08-01,EPPO,EKCH,745.0
5064,2018-08-01,EPPO,HEGN,1213.0
5065,2018-08-01,EPPO,LGAV,1495.0
5066,2018-08-01,EPPO,LGIR,5729.0
5067,2018-08-01,EPPO,LGKO,2843.0
5068,2018-08-01,EPPO,LGKR,9608.0
5069,2018-08-01,EPPO,LGRP,4935.0
5070,2018-08-01,EPPO,LGSA,3156.0
5071,2018-08-01,EPPO,LGZA,3455.0
5072,2018-08-01,EPPO,GCFV,1596.0
5073,2018-08-01,EPPO,GCTS,1588.0
5074,2018-08-01,EPPO,LEAL,1617.0
5075,2018-08-01,EPPO,LEBL,703.0
5076,2018-08-01,EPPO,LEGE,2268.0
5077,2018-08-01,EPPO,LEMD,1528.0
5078,2018-08-01,EPPO,LEPA,3144.0
5079,2018-08-01,EPPO,LEVC,1546.0
5080,2018-08-01,EPPO,LFOB,1503.0
5081,2018-08-01,EPPO,EIDW,4181.0
5082,2018-08-01,EPPO,LLBG,2144.0
5083,2018-08-01,EPPO,BIKF,2387.0
5084,2018-08-01,EPPO,LIME,1394.0
5085,2018-08-01,EPPO,LMML,1559.0
5086,2018-08-01,EPPO,EHEH,2183.0
5087,2018-08-01,EPPO,ENTO,3325.0
5088,2018-08-01,EPPO,EPWA,7301.0
5089,2018-08-01,EPPO,ESKN,1475.0
5090,2018-08-01,EPPO,ESMS,1358.0
5091,2018-08-01,EPPO,LTAI,10333.0
5092,2018-08-01,EPPO,LTFE,3868.0
5093,2018-08-01,EPPO,UKKK,1533.0
5094,2018-08-01,EPPO,EGBB,1400.0
5095,2018-08-01,EPPO,EGCN,2446.0
5096,2018-08-01,EPPO,EGGD,1638.0
5097,2018-08-01,EPPO,EGGP,1457.0
5098,2018-08-01,EPPO,EGGW,9112.0
5099,2018-08-01,EPPO,EGPH,1707.0
5100,2018-08-01,EPPO,EGSS,7183.0
5101,2018-08-01,EPRZ,EDDM,2594.0
5102,2018-08-01,EPRZ,EIDW,2411.0
5103,2018-08-01,EPRZ,EPWA,11449.0
5104,2018-08-01,EPRZ,EGCC,1622.0
5105,2018-08-01,EPRZ,EGGD,1608.0
5106,2018-08-01,EPRZ,EGGW,2314.0
5107,2018-08-01,EPRZ,EGNX,2383.0
5108,2018-08-01,EPRZ,EGPK,1480.0
5109,2018-08-01,EPRZ,EGSS,7029.0
5110,2018-08-01,EPSC,EIDW,1699.0
5111,2018-08-01,EPSC,ENBR,1521.0
5112,2018-08-01,EPSC,ENGM,1388.0
5113,2018-08-01,EPSC,ENTO,2092.0
5114,2018-08-01,EPSC,ENZV,1501.0
5115,2018-08-01,EPSC,EPWA,10589.0
5116,2018-08-01,EPSC,EGGP,1677.0
5117,2018-08-01,EPSC,EGPH,1503.0
5118,2018-08-01,EPSC,EGSS,5635.0
5119,2018-08-01,EPWA,OMDB,10483.0
5120,2018-08-01,EPWA,UDYZ,5079.0
5121,2018-08-01,EPWA,LOWW,9461.0
5122,2018-08-01,EPWA,EBBR,12055.0
5123,2018-08-01,EPWA,EBCI,6662.0
5124,2018-08-01,EPWA,LBBG,16225.0
5125,2018-08-01,EPWA,LBSF,4020.0
5126,2018-08-01,EPWA,UMMS,6051.0
5127,2018-08-01,EPWA,CYYZ,16862.0
5128,2018-08-01,EPWA,LSGG,5597.0
5129,2018-08-01,EPWA,LSZH,14472.0
5130,2018-08-01,EPWA,ZBAA,6711.0
5131,2018-08-01,EPWA,LCLK,7796.0
5132,2018-08-01,EPWA,LKPR,9537.0
5133,2018-08-01,EPWA,EDDF,25308.0
5134,2018-08-01,EPWA,EDDH,5498.0
5135,2018-08-01,EPWA,EDDL,10846.0
5136,2018-08-01,EPWA,EDDM,15287.0
5137,2018-08-01,EPWA,EDDS,4475.0
5138,2018-08-01,EPWA,EDDT,5037.0
5139,2018-08-01,EPWA,EKCH,12289.0
5140,2018-08-01,EPWA,EETN,6542.0
5141,2018-08-01,EPWA,HEGN,5914.0
5142,2018-08-01,EPWA,HEMA,3396.0
5143,2018-08-01,EPWA,LGAV,6236.0
5144,2018-08-01,EPWA,LGIR,8691.0
5145,2018-08-01,EPWA,LGRP,9625.0
5146,2018-08-01,EPWA,LEBL,13345.0
5147,2018-08-01,EPWA,LEMD,5355.0
5148,2018-08-01,EPWA,LEMG,5202.0
5149,2018-08-01,EPWA,EFHK,5413.0
5150,2018-08-01,EPWA,LFMN,6182.0
5151,2018-08-01,EPWA,LFPG,24644.0
5152,2018-08-01,EPWA,UGTB,4540.0
5153,2018-08-01,EPWA,LHBP,12321.0
5154,2018-08-01,EPWA,LLBG,25463.0
5155,2018-08-01,EPWA,LIMC,6344.0
5156,2018-08-01,EPWA,LIME,4585.0
5157,2018-08-01,EPWA,LIRF,14012.0
5158,2018-08-01,EPWA,RJAA,5163.0
5159,2018-08-01,EPWA,RKSI,5477.0
5160,2018-08-01,EPWA,EYVI,12259.0
5161,2018-08-01,EPWA,EVRA,8327.0
5162,2018-08-01,EPWA,EHAM,26297.0
5163,2018-08-01,EPWA,ENGM,11736.0
5164,2018-08-01,EPWA,ENTO,6346.0
5165,2018-08-01,EPWA,EPGD,12774.0
5166,2018-08-01,EPWA,EPKK,17391.0
5167,2018-08-01,EPWA,EPKT,5678.0
5168,2018-08-01,EPWA,EPPO,7301.0
5169,2018-08-01,EPWA,EPRZ,10034.0
5170,2018-08-01,EPWA,EPSC,10350.0
5171,2018-08-01,EPWA,EPWR,10603.0
5172,2018-08-01,EPWA,LPPT,7099.0
5173,2018-08-01,EPWA,OTHH,7827.0
5174,2018-08-01,EPWA,LROP,9961.0
5175,2018-08-01,EPWA,UUEE,14413.0
5176,2018-08-01,EPWA,ESGG,4702.0
5177,2018-08-01,EPWA,ESKN,4498.0
5178,2018-08-01,EPWA,ESMS,4738.0
5179,2018-08-01,EPWA,ESSA,5899.0
5180,2018-08-01,EPWA,LTAI,19197.0
5181,2018-08-01,EPWA,LTBA,5337.0
5182,2018-08-01,EPWA,UKBB,14577.0
5183,2018-08-01,EPWA,UKKK,10795.0
5184,2018-08-01,EPWA,UKLL,7702.0
5185,2018-08-01,EPWA,UKOO,5605.0
5186,2018-08-01,EPWA,EGGW,22914.0
5187,2018-08-01,EPWA,EGLL,27172.0
5188,2018-08-01,EPWA,KEWR,4274.0
5189,2018-08-01,EPWA,KJFK,12122.0
5190,2018-08-01,EPWA,KLAX,6296.0
5191,2018-08-01,EPWA,KORD,12680.0
5192,2018-08-01,EPWR,EBCI,2238.0
5193,2018-08-01,EPWR,EDDF,7212.0
5194,2018-08-01,EPWR,EDDM,5852.0
5195,2018-08-01,EPWR,LGIR,3834.0
5196,2018-08-01,EPWR,LGSA,3993.0
5197,2018-08-01,EPWR,LFOB,2323.0
5198,2018-08-01,EPWR,EIDW,4282.0
